t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_round_blend_h,flare_round_blend_ttg,flare_round_blend,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
7.38,TAKEOFF,TO_GROUND_ROLL,0.12,80,79.88,3.62,2.73,-0.01,0.01,2.58,90.01,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.56,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.395,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.78,483.51,2,0,0.08,0.08,44,14.29,0.08,0.06,7.2,PRELAUNCH,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.66,TAKEOFF,TO_GROUND_ROLL,0.37,80,79.63,3.62,2.73,0.01,0.03,-0.49,90,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.31,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.398,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.92,483.45,2,0,0.08,0.08,48,14.29,0.08,0.06,7.48,PRELAUNCH,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.94,TAKEOFF,TO_GROUND_ROLL,0.68,80,79.32,3.61,2.73,0,0,0.22,90,0.049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.23,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.397,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.94,483.38,2,0,0.08,0.08,52,14.29,0.08,0.06,7.76,PRELAUNCH,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.22,TAKEOFF,TO_GROUND_ROLL,1.02,80,78.98,3.62,2.73,0,0.03,0.21,90.01,0.048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.19,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.392,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.84,483.3,2,0,0.08,0.08,56,14.29,0.08,0.06,8.04,PRELAUNCH,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.5,TAKEOFF,TO_GROUND_ROLL,1.39,80,78.61,3.62,2.73,0,0.02,0.07,90.01,0.049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.06,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.385,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.61,483.22,2,0,0.08,0.08,60,14.29,0.08,0.06,8.32,PRELAUNCH,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.78,TAKEOFF,TO_GROUND_ROLL,1.79,80,78.21,3.62,2.73,-0.01,0.02,0.2,90.02,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.2,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,90.39,1,0,-0.374,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.27,483.12,2,0,0.08,0.08,64,14.29,0.08,0.06,8.6,PRELAUNCH,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.08,TAKEOFF,TO_GROUND_ROLL,2.23,80,77.77,3.62,2.73,0,0.03,0.13,90.03,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.12,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,90.39,1,0,-0.359,0.0039,0.25,1,0.0039,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.82,483.02,2,0,0.08,0.08,68,14.29,0.08,0.06,8.88,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.36,TAKEOFF,TO_GROUND_ROLL,2.69,80,77.31,3.62,2.73,-0.01,0.02,0.15,90.05,0.048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.14,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,90.39,1,0,-0.342,0.0036,0.25,1,0.0036,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.25,482.9,2,0,0.08,0.08,72,14.29,0.08,0.06,9.16,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.64,TAKEOFF,TO_GROUND_ROLL,3.19,80,76.81,3.62,2.73,-0.01,0.03,0.16,90.06,0.047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.14,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,90.39,1,0,-0.321,0.0033,0.25,1,0.0033,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.57,482.78,2,0,0.08,0.08,76,14.29,0.08,0.06,9.44,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.92,TAKEOFF,TO_GROUND_ROLL,3.72,80,76.28,3.62,2.72,-0.01,0.03,0.14,90.09,0.047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,90.38,1,0,-0.299,0.003,0.25,1,0.003,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.77,482.64,2,0,0.08,0.08,80,14.29,0.08,0.06,9.72,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
10.2,TAKEOFF,TO_GROUND_ROLL,4.27,80,75.73,3.62,2.72,-0.01,0.03,0.16,90.11,0.047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.14,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,90.38,1,0,-0.274,0.0027,0.25,1,0.0027,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.87,482.5,2,0,0.08,0.08,84,14.29,0.08,0.06,10,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
10.48,TAKEOFF,TO_GROUND_ROLL,4.86,80,75.14,3.62,2.72,-0.01,0.03,0.16,90.13,0.047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,90.38,1,0,-0.248,0.0023,0.25,1,0.0023,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.86,482.34,2,0,0.08,0.08,88,14.29,0.08,0.06,10.28,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
10.74,TAKEOFF,TO_GROUND_ROLL,5.47,80,74.53,3.62,2.72,-0.01,0.03,0.16,90.16,0.047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.14,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,90.38,1,0,-0.222,0.002,0.25,1,0.002,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.74,482.18,2,0,0.08,0.08,92,14.29,0.08,0.06,10.56,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
11.02,TAKEOFF,TO_GROUND_ROLL,6.11,80,73.89,3.62,2.71,-0.01,0.04,0.16,90.19,0.046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,90.38,1,0,-0.196,0.0017,0.25,1,0.0017,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.51,482,2,0,0.08,0.08,96,14.29,0.08,0.06,10.84,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
11.3,TAKEOFF,TO_GROUND_ROLL,6.78,80,73.22,3.62,2.71,-0.02,0.04,0.16,90.21,0.045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,90.38,1,-0.001,-0.17,0.0014,0.25,1,0.0014,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.18,481.81,2,0,0.08,0.08,100,14.29,0.08,0.06,11.12,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
11.58,TAKEOFF,TO_GROUND_ROLL,7.48,80,72.52,3.62,2.7,-0.02,0.04,0.16,90.24,0.044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,90.38,1,-0.001,-0.146,0.0012,0.25,1,0.0012,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.75,481.61,2,0,0.08,0.08,104,14.29,0.08,0.06,11.4,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
11.86,TAKEOFF,TO_GROUND_ROLL,8.2,80,71.8,3.62,2.7,-0.02,0.04,0.16,90.26,0.045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,90.38,1,-0.001,-0.123,0.001,0.25,1,0.001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.21,481.4,2,0,0.08,0.08,108,14.29,0.08,0.06,11.68,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
12.14,TAKEOFF,TO_GROUND_ROLL,8.94,80,71.06,3.62,2.69,-0.02,0.04,0.17,90.28,0.045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,90.38,1,-0.001,-0.103,0.0008,0.25,1,0.0008,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.58,481.17,2,0,0.08,0.08,112,14.29,0.08,0.06,11.96,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
12.42,TAKEOFF,TO_GROUND_ROLL,9.72,80,70.28,3.62,2.69,-0.02,0.05,0.17,90.3,0.045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,90.39,1,-0.002,-0.085,0.0006,0.25,1,0.0006,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.84,480.93,2,0,0.08,0.08,116,14.29,0.08,0.06,12.24,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
